"StatId";"StatName";"Zone";"PhaseNum";"PlayerId";"GameSeconds";"nX";"Y";"nY";"TeamId";"GameId"
17;"Ball Carry (OCCUR)";"GR";2;47851;1187;607;666;666;1120;20198501010
10007;"Receipts";"GR";2;47851;1187;607;666;666;1120;20198501010
10008;"Ball Runs into Contact";"GR";2;47851;1187;607;666;666;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";2;47851;1188;630;650;650;1120;20198501010
57;"Ruck-Won";"GR";3;NA;1189;646;642;642;1120;20198501010
10009;"Team Gainline Forwards";"GR";3;NA;1189;646;642;642;1120;20198501010
10084;"Own Ruck Speed 6+";"GR";3;NA;1189;646;642;642;1120;20198501010
10429;"Opp Ruck Speed 6+";"GR";3;NA;1189;646;642;642;1120;20198501010
10504;"Ruck Sets";"GR";3;47851;1189;646;642;642;1120;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"GR";3;47851;1189;646;642;642;1120;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"GR";3;47851;1189;646;642;642;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";3;4726;1190;646;642;642;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";3;4726;1190;646;642;642;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";3;4726;1190;646;642;642;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";3;4726;1190;646;642;642;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";3;5038;1191;646;642;642;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";3;5038;1191;646;642;642;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";3;5038;1191;646;642;642;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";3;5038;1191;646;642;642;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";3;4721;1192;646;642;642;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";3;4721;1192;646;642;642;1120;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"GR";3;4721;1192;646;642;642;1120;20198501010
10007;"Receipts";"GR";3;6452;1195;646;642;642;1120;20198501010
15;"Other Passes";"GR";3;6452;1195;646;642;642;1120;20198501010
16;"Ball Carry";"CR";3;8850;1196;599;533;533;1120;20198501010
17;"Ball Carry (OCCUR)";"CR";3;8850;1196;599;533;533;1120;20198501010
10007;"Receipts";"CR";3;8850;1196;599;533;533;1120;20198501010
10008;"Ball Runs into Contact";"CR";3;8850;1196;599;533;533;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";3;8850;1197;608;515;515;1120;20198501010
57;"Ruck-Won";"GR";4;NA;1198;612;499;499;1120;20198501010
10010;"Team Gainline Backward";"GR";4;NA;1198;612;499;499;1120;20198501010
10082;"Own Ruck Speed 0-3";"GR";4;NA;1198;612;499;499;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GR";4;NA;1198;612;499;499;1120;20198501010
10504;"Ruck Sets";"GR";4;NA;1198;612;499;499;1120;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"GR";4;NA;1198;612;499;499;1120;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GR";4;NA;1198;612;499;499;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";4;5039;1198;612;499;499;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";4;5039;1198;612;499;499;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";4;5039;1198;612;499;499;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";4;5039;1198;612;499;499;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";4;11328;1198;612;499;499;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";4;11328;1198;612;499;499;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";4;11328;1198;612;499;499;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";4;11328;1198;612;499;499;1120;20198501010
10007;"Receipts";"GR";4;8850;1200;612;499;499;1120;20198501010
90;"Bad Pass";"GR";4;8850;1200;612;499;499;1120;20198501010
10007;"Receipts";"CC";4;5524;1202;579;442;442;1120;20198501010
91;"Knock On";"CC";4;5524;1202;579;442;442;1120;20198501010
35;"Turnover Conceded - Handling Error";"CC";4;5524;1203;579;442;442;1120;20198501010
36;"Turnover Con";"CC";4;5524;1203;579;442;442;1120;20198501010
72;"Made Tackle";"CR";0;4721;1204;563;523;523;1120;20198501010
72;"Made Tackle";"CR";1;5038;1210;535;556;556;1120;20198501010
72;"Made Tackle";"CR";1;4721;1211;535;556;556;1120;20198501010
10502;"Assist Tackles - Made";"CR";1;4721;1211;535;556;556;1120;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"CR";3;47851;1231;482;630;630;1120;20198501010
10016;"Defensive Breakdown - arrivals";"CR";3;47851;1231;482;630;630;1120;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"CR";3;47851;1231;482;630;630;1120;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"CR";3;4726;1232;482;630;630;1120;20198501010
10016;"Defensive Breakdown - arrivals";"CR";3;4726;1232;482;630;630;1120;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"CR";3;4726;1232;482;630;630;1120;20198501010
72;"Made Tackle";"CR";3;5039;1235;490;546;546;1120;20198501010
72;"Made Tackle";"CR";3;8850;1235;490;546;546;1120;20198501010
10502;"Assist Tackles - Made";"CR";3;8850;1235;490;546;546;1120;20198501010
16;"Ball Carry";"YC";0;4731;1246;217;260;260;1120;20198501010
17;"Ball Carry (OCCUR)";"YC";0;4731;1246;217;260;260;1120;20198501010
10007;"Receipts";"YC";0;4731;1246;217;260;260;1120;20198501010
10008;"Ball Runs into Contact";"YC";0;4731;1246;217;260;260;1120;20198501010
10037;"Running out of Defensive 22";"YC";0;4731;1246;217;260;260;1120;20198501010
10521;"Defensive Exits";"YC";0;NA;1246;217;260;260;1120;20198501010
10588;"Turnover Launch - Pen Won";"YC";0;NA;1246;217;260;260;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"YC";0;4731;1247;221;250;250;1120;20198501010
8;"Tackle Break";"YC";0;4731;1247;252;279;279;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"YC";0;4731;1249;304;255;255;1120;20198501010
8;"Tackle Break";"YL";0;4731;1250;348;242;242;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"YC";0;4731;1250;352;265;265;1120;20198501010
57;"Ruck-Won";"YC";1;NA;1251;378;268;268;1120;20198501010
10504;"Ruck Sets";"YC";1;4731;1251;378;268;268;1120;20198501010
10644;"Ruck Arrivals - Defence - 2 Players";"YC";1;4731;1251;378;268;268;1120;20198501010
10653;"Ruck Arrivals - Attack - 4 Players";"YC";1;4731;1251;378;268;268;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YC";1;4721;1252;378;268;268;1120;20198501010
10013;"Attacking Breakdown - arrivals";"YC";1;4721;1252;378;268;268;1120;20198501010
10071;"Ruck Action - Cleanout";"YC";1;4721;1252;378;268;268;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YC";1;4721;1252;378;268;268;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"YC";1;2620;1252;378;268;268;1120;20198501010
10013;"Attacking Breakdown - arrivals";"YC";1;2620;1252;378;268;268;1120;20198501010
10071;"Ruck Action - Cleanout";"YC";1;2620;1252;378;268;268;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YC";1;2620;1252;378;268;268;1120;20198501010
10013;"Attacking Breakdown - arrivals";"YC";1;11328;1256;378;268;268;1120;20198501010
10073;"Ruck Action - Post";"YC";1;11328;1256;378;268;268;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"YC";1;11328;1256;378;268;268;1120;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"YC";1;11328;1256;378;268;268;1120;20198501010
10013;"Attacking Breakdown - arrivals";"YC";1;8850;1259;378;268;268;1120;20198501010
10434;"Own Breakdown Arrival - Other - Own Team";"YC";1;8850;1259;378;268;268;1120;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"YC";1;8850;1259;378;268;268;1120;20198501010
84;"2-Good";"GR";0;4721;1331;646;691;691;1120;20198501010
10680;"Lineout Throw - Slow";"GR";0;NA;1331;646;691;691;1120;20198501010
19;"Lineout-Won";"GR";0;NA;1331;646;691;691;1120;20198501010
10056;"Lineouts - Own - 5 Man - Effective";"GR";0;NA;1331;646;691;691;1120;20198501010
10561;"Lineout Launch Outcome - Turnover";"GR";0;NA;1331;646;691;691;1120;20198501010
10673;"Lineout Outcome - Off The Top";"GR";0;NA;1331;646;691;691;1120;20198501010
10677;"Lineout - Back";"GR";0;NA;1331;646;691;691;1120;20198501010
10687;"Lineout - 5 Men";"GR";0;NA;1331;646;691;691;1120;20198501010
10027;"Lineout Lifting";"GR";0;5039;1332;646;691;691;1120;20198501010
10027;"Lineout Lifting";"GR";0;8850;1332;646;691;691;1120;20198501010
18;"Own Lineout";"GR";0;11515;1332;644;549;549;1120;20198501010
10007;"Receipts";"GR";0;11515;1332;644;549;549;1120;20198501010
10007;"Receipts";"GR";0;6452;1333;618;554;554;1120;20198501010
15;"Other Passes";"GR";0;6452;1333;612;513;513;1120;20198501010
16;"Ball Carry";"CR";0;4731;1334;577;455;455;1120;20198501010
17;"Ball Carry (OCCUR)";"CR";0;4731;1334;577;455;455;1120;20198501010
10007;"Receipts";"CR";0;4731;1334;577;455;455;1120;20198501010
15;"Other Passes";"CC";0;4731;1335;597;367;367;1120;20198501010
16;"Ball Carry";"CC";0;31710;1335;576;395;395;1120;20198501010
17;"Ball Carry (OCCUR)";"CC";0;31710;1335;576;395;395;1120;20198501010
10007;"Receipts";"CC";0;31710;1335;576;395;395;1120;20198501010
15;"Other Passes";"GR";0;31710;1336;634;520;520;1120;20198501010
16;"Ball Carry";"GR";0;5038;1336;623;538;538;1120;20198501010
17;"Ball Carry (OCCUR)";"GR";0;5038;1336;623;538;538;1120;20198501010
10007;"Receipts";"GR";0;5038;1336;623;538;538;1120;20198501010
10008;"Ball Runs into Contact";"GR";0;5038;1336;623;538;538;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";0;5038;1337;664;534;534;1120;20198501010
57;"Ruck-Won";"GR";1;NA;1338;678;534;534;1120;20198501010
10009;"Team Gainline Forwards";"GR";1;NA;1338;678;534;534;1120;20198501010
10082;"Own Ruck Speed 0-3";"GR";1;NA;1338;678;534;534;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GR";1;NA;1338;678;534;534;1120;20198501010
10504;"Ruck Sets";"GR";1;5038;1338;678;534;534;1120;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"GR";1;5038;1338;678;534;534;1120;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GR";1;5038;1338;678;534;534;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";1;11515;1339;678;534;534;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";1;11515;1339;678;534;534;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";1;11515;1339;678;534;534;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";1;11515;1339;678;534;534;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";1;5039;1339;678;534;534;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";1;5039;1339;678;534;534;1120;20198501010
10072;"Ruck Action - Straddle";"GR";1;5039;1339;678;534;534;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";1;5039;1339;678;534;534;1120;20198501010
10007;"Receipts";"GR";1;6452;1339;678;534;534;1120;20198501010
15;"Other Passes";"GR";1;6452;1340;678;534;534;1120;20198501010
10007;"Receipts";"GR";1;11328;1340;651;585;585;1120;20198501010
15;"Other Passes";"GR";1;11328;1341;690;600;600;1120;20198501010
16;"Ball Carry";"GR";1;4726;1341;672;637;637;1120;20198501010
17;"Ball Carry (OCCUR)";"GR";1;4726;1341;672;637;637;1120;20198501010
10007;"Receipts";"GR";1;4726;1341;672;637;637;1120;20198501010
10008;"Ball Runs into Contact";"GR";1;4726;1341;672;637;637;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";1;4726;1343;781;640;640;1120;20198501010
46;"Offload";"GR";1;4726;1343;800;635;635;1120;20198501010
10088;"Offloads - In Tackle";"GR";1;4726;1343;800;635;635;1120;20198501010
16;"Ball Carry";"GR";1;8850;1344;787;621;621;1120;20198501010
17;"Ball Carry (OCCUR)";"GR";1;8850;1344;787;621;621;1120;20198501010
10007;"Receipts";"GR";1;8850;1344;787;621;621;1120;20198501010
10008;"Ball Runs into Contact";"GR";1;8850;1344;787;621;621;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";1;8850;1344;812;634;634;1120;20198501010
57;"Ruck-Won";"GR";2;NA;1344;823;639;639;1120;20198501010
10009;"Team Gainline Forwards";"GR";2;NA;1344;823;639;639;1120;20198501010
10082;"Own Ruck Speed 0-3";"GR";2;NA;1344;823;639;639;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GR";2;NA;1344;823;639;639;1120;20198501010
10504;"Ruck Sets";"GR";2;8850;1344;823;639;639;1120;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"GR";2;8850;1344;823;639;639;1120;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"GR";2;8850;1344;823;639;639;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";2;4721;1345;823;639;639;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";2;4721;1345;823;639;639;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";2;4721;1345;823;639;639;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";2;4721;1345;823;639;639;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";2;11328;1345;823;639;639;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";2;11328;1345;823;639;639;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";2;11328;1345;823;639;639;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";2;11328;1345;823;639;639;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";2;31710;1346;823;639;639;1120;20198501010
10073;"Ruck Action - Post";"GR";2;31710;1346;823;639;639;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";2;31710;1346;823;639;639;1120;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"GR";2;31710;1346;823;639;639;1120;20198501010
10007;"Receipts";"GR";2;6452;1346;823;639;639;1120;20198501010
15;"Other Passes";"GR";2;6452;1347;823;639;639;1120;20198501010
16;"Ball Carry";"GR";2;11515;1348;776;513;513;1120;20198501010
17;"Ball Carry (OCCUR)";"GR";2;11515;1348;776;513;513;1120;20198501010
10007;"Receipts";"GR";2;11515;1348;776;513;513;1120;20198501010
10008;"Ball Runs into Contact";"GR";2;11515;1348;776;513;513;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";2;11515;1349;792;500;500;1120;20198501010
57;"Ruck-Won";"GR";3;NA;1349;805;495;495;1120;20198501010
10010;"Team Gainline Backward";"GR";3;NA;1349;805;495;495;1120;20198501010
10082;"Own Ruck Speed 0-3";"GR";3;NA;1349;805;495;495;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GR";3;NA;1349;805;495;495;1120;20198501010
10504;"Ruck Sets";"GR";3;11515;1349;805;495;495;1120;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"GR";3;11515;1349;805;495;495;1120;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GR";3;11515;1349;805;495;495;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";3;5039;1350;805;495;495;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";3;5039;1350;805;495;495;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";3;5039;1350;805;495;495;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";3;5039;1350;805;495;495;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";3;5038;1351;805;495;495;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";3;5038;1351;805;495;495;1120;20198501010
10073;"Ruck Action - Post";"GR";3;5038;1351;805;495;495;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";3;5038;1351;805;495;495;1120;20198501010
10007;"Receipts";"GR";3;6452;1351;805;495;495;1120;20198501010
15;"Other Passes";"GR";3;6452;1352;805;494;494;1120;20198501010
16;"Ball Carry";"GR";3;4721;1353;795;556;556;1120;20198501010
17;"Ball Carry (OCCUR)";"GR";3;4721;1353;795;556;556;1120;20198501010
10007;"Receipts";"GR";3;4721;1353;795;556;556;1120;20198501010
10008;"Ball Runs into Contact";"GR";3;4721;1353;795;556;556;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";3;4721;1353;802;543;543;1120;20198501010
57;"Ruck-Won";"GR";4;NA;1354;807;534;534;1120;20198501010
10011;"Team Gainline Static";"GR";4;NA;1354;807;534;534;1120;20198501010
10082;"Own Ruck Speed 0-3";"GR";4;NA;1354;807;534;534;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GR";4;NA;1354;807;534;534;1120;20198501010
10504;"Ruck Sets";"GR";4;4721;1354;807;534;534;1120;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"GR";4;4721;1354;807;534;534;1120;20198501010
10654;"Ruck Arrivals - Attack - 3 Players";"GR";4;4721;1354;807;534;534;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";4;8850;1356;807;534;534;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";4;8850;1356;807;534;534;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";4;8850;1356;807;534;534;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";4;8850;1356;807;534;534;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";4;11328;1357;807;534;534;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";4;11328;1357;807;534;534;1120;20198501010
10073;"Ruck Action - Post";"GR";4;11328;1357;807;534;534;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";4;11328;1357;807;534;534;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";4;11515;1357;807;534;534;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";4;11515;1357;807;534;534;1120;20198501010
10073;"Ruck Action - Post";"GR";4;11515;1357;807;534;534;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";4;11515;1357;807;534;534;1120;20198501010
10007;"Receipts";"GR";4;6452;1357;807;534;534;1120;20198501010
15;"Other Passes";"GR";4;6452;1358;807;534;534;1120;20198501010
16;"Ball Carry";"GC";4;5039;1358;778;440;440;1120;20198501010
17;"Ball Carry (OCCUR)";"GC";4;5039;1358;778;440;440;1120;20198501010
10007;"Receipts";"GC";4;5039;1358;778;440;440;1120;20198501010
10008;"Ball Runs into Contact";"GC";4;5039;1358;778;440;440;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GR";4;5039;1360;795;465;465;1120;20198501010
57;"Ruck-Won";"GR";5;NA;1361;804;476;476;1120;20198501010
10011;"Team Gainline Static";"GR";5;NA;1361;804;476;476;1120;20198501010
10083;"Own Ruck Speed 3-6";"GR";5;NA;1361;804;476;476;1120;20198501010
10428;"Opp Ruck Speed 3-6";"GR";5;NA;1361;804;476;476;1120;20198501010
10504;"Ruck Sets";"GR";5;5039;1361;804;476;476;1120;20198501010
10644;"Ruck Arrivals - Defence - 2 Players";"GR";5;5039;1361;804;476;476;1120;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GR";5;5039;1361;804;476;476;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GR";5;11515;1362;804;476;476;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";5;11515;1362;804;476;476;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";5;11515;1362;804;476;476;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";5;11515;1362;804;476;476;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GR";5;8850;1362;804;476;476;1120;20198501010
10071;"Ruck Action - Cleanout";"GR";5;8850;1362;804;476;476;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GR";5;8850;1362;804;476;476;1120;20198501010
10437;"Own Breakdown Arrival - Other - Both Teams";"GR";5;8850;1362;804;476;476;1120;20198501010
10007;"Receipts";"GR";5;6452;1364;804;476;476;1120;20198501010
15;"Other Passes";"GR";5;6452;1365;804;476;476;1120;20198501010
16;"Ball Carry";"GC";5;4721;1365;787;413;413;1120;20198501010
17;"Ball Carry (OCCUR)";"GC";5;4721;1365;787;413;413;1120;20198501010
10007;"Receipts";"GC";5;4721;1365;787;413;413;1120;20198501010
10008;"Ball Runs into Contact";"GC";5;4721;1365;787;413;413;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GC";5;4721;1366;804;406;406;1120;20198501010
8;"Tackle Break";"GC";5;4721;1367;820;403;403;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GC";5;4721;1368;834;398;398;1120;20198501010
57;"Ruck-Won";"GC";6;NA;1369;841;398;398;1120;20198501010
10009;"Team Gainline Forwards";"GC";6;NA;1369;841;398;398;1120;20198501010
10082;"Own Ruck Speed 0-3";"GC";6;NA;1369;841;398;398;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GC";6;NA;1369;841;398;398;1120;20198501010
10504;"Ruck Sets";"GC";6;4721;1369;841;398;398;1120;20198501010
10645;"Ruck Arrivals - Defence - 1 Player";"GC";6;4721;1369;841;398;398;1120;20198501010
10656;"Ruck Arrivals - Attack - 1 Player";"GC";6;4721;1369;841;398;398;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GC";6;11328;1370;841;398;398;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GC";6;11328;1370;841;398;398;1120;20198501010
10071;"Ruck Action - Cleanout";"GC";6;11328;1370;841;398;398;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GC";6;11328;1370;841;398;398;1120;20198501010
10007;"Receipts";"GC";6;6452;1371;843;398;398;1120;20198501010
15;"Other Passes";"GC";6;6452;1371;843;398;398;1120;20198501010
16;"Ball Carry";"GC";6;4731;1372;810;307;307;1120;20198501010
17;"Ball Carry (OCCUR)";"GC";6;4731;1372;810;307;307;1120;20198501010
10007;"Receipts";"GC";6;4731;1372;810;307;307;1120;20198501010
15;"Other Passes";"GL";6;4731;1373;834;219;219;1120;20198501010
10007;"Receipts";"GL";6;5524;1373;799;170;170;1120;20198501010
90;"Bad Pass";"GL";6;5524;1373;799;170;170;1120;20198501010
16;"Ball Carry";"GL";6;21134;1375;758;30;30;1120;20198501010
17;"Ball Carry (OCCUR)";"GL";6;21134;1375;758;30;30;1120;20198501010
10007;"Receipts";"GL";6;21134;1375;758;30;30;1120;20198501010
10008;"Ball Runs into Contact";"GL";6;21134;1375;758;30;30;1120;20198501010
35;"Turnover Conceded - Handling Error";"GL";6;21134;1377;817;45;45;1120;20198501010
36;"Turnover Con";"GL";6;21134;1377;817;45;45;1120;20198501010
91;"Knock On";"GL";6;21134;1378;817;45;45;1120;20198501010
16;"Ball Carry";"GL";6;6462;1378;848;66;66;1120;20198501010
17;"Ball Carry (OCCUR)";"GL";6;6462;1378;848;66;66;1120;20198501010
10007;"Receipts";"GL";6;6462;1378;848;66;66;1120;20198501010
10008;"Ball Runs into Contact";"GL";6;6462;1378;848;66;66;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GL";6;6462;1378;883;79;79;1120;20198501010
10592;"Scrum Involvement";"YR";0;5039;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;2620;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;11515;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;11328;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;8850;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;4726;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;6462;1415;209;82;618;1120;20198501010
10592;"Scrum Involvement";"YR";0;4721;1415;209;82;618;1120;20198501010
72;"Made Tackle";"GL";0;5524;1423;812;185;185;1120;20198501010
10015;"Defensive Breakdown - 1st 3 arrivals";"GL";1;2620;1425;794;185;185;1120;20198501010
10016;"Defensive Breakdown - arrivals";"GL";1;2620;1425;794;185;185;1120;20198501010
10435;"Opp Breakdown Arrival - 1st 3 - Own Team";"GL";1;2620;1425;794;185;185;1120;20198501010
84;"2-Good";"GL";0;4721;1457;620;1;1;1120;20198501010
10680;"Lineout Throw - Slow";"GL";0;NA;1457;620;1;1;1120;20198501010
19;"Lineout-Won";"GL";0;NA;1457;620;1;1;1120;20198501010
10056;"Lineouts - Own - 5 Man - Effective";"GL";0;NA;1457;620;1;1;1120;20198501010
10561;"Lineout Launch Outcome - Turnover";"GL";0;NA;1457;620;1;1;1120;20198501010
10673;"Lineout Outcome - Off The Top";"GL";0;NA;1457;620;1;1;1120;20198501010
10678;"Lineout - Middle";"GL";0;NA;1457;620;1;1;1120;20198501010
10687;"Lineout - 5 Men";"GL";0;NA;1457;620;1;1;1120;20198501010
10027;"Lineout Lifting";"GL";0;11328;1457;620;1;1;1120;20198501010
10027;"Lineout Lifting";"GL";0;4726;1458;620;1;1;1120;20198501010
18;"Own Lineout";"GL";0;8850;1458;620;123;123;1120;20198501010
10007;"Receipts";"GL";0;8850;1458;620;123;123;1120;20198501010
10007;"Receipts";"CL";0;6452;1458;600;125;125;1120;20198501010
15;"Other Passes";"CL";0;6452;1459;582;151;151;1120;20198501010
10007;"Receipts";"CL";0;4731;1460;568;216;216;1120;20198501010
15;"Other Passes";"GC";0;4731;1461;620;265;265;1120;20198501010
16;"Ball Carry";"CC";0;21134;1461;600;334;334;1120;20198501010
17;"Ball Carry (OCCUR)";"CC";0;21134;1461;600;334;334;1120;20198501010
10007;"Receipts";"CC";0;21134;1461;600;334;334;1120;20198501010
10008;"Ball Runs into Contact";"CC";0;21134;1461;600;334;334;1120;20198501010
10500;"Ball Carries - Into Contact - Effective";"GC";0;21134;1462;613;336;336;1120;20198501010
57;"Ruck-Won";"GC";1;NA;1463;633;338;338;1120;20198501010
10009;"Team Gainline Forwards";"GC";1;NA;1463;633;338;338;1120;20198501010
10082;"Own Ruck Speed 0-3";"GC";1;NA;1463;633;338;338;1120;20198501010
10427;"Opp Ruck Speed 0-3";"GC";1;NA;1463;633;338;338;1120;20198501010
10504;"Ruck Sets";"GC";1;21134;1463;633;338;338;1120;20198501010
10646;"Ruck Arrivals - Defence - 0 Players";"GC";1;21134;1463;633;338;338;1120;20198501010
10655;"Ruck Arrivals - Attack - 2 Players";"GC";1;21134;1463;633;338;338;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GC";1;2620;1464;633;338;338;1120;20198501010
10013;"Attacking Breakdown - arrivals";"GC";1;2620;1464;633;338;338;1120;20198501010
10071;"Ruck Action - Cleanout";"GC";1;2620;1464;633;338;338;1120;20198501010
10433;"Own Breakdown Arrival - 1st 3 - Own Team";"GC";1;2620;1464;633;338;338;1120;20198501010
10012;"Attacking Breakdown - 1st 3 arrivals";"GC";1;6462;1464;633;338;338;1120;20198501010
